plt	time_h	well	raw_od	row	col	cucl2	nitroxoline	strain	cond	well_id	od	tp	fit
4	6.49	K4	0.6361	K	4	300	0.3	wt	treatment	4.K4	0.3712	7	1
4	6.49	K5	0.6416	K	5	100	0.3	wt	treatment	4.K5	0.3921	7	1
4	6.49	K6	0.6467	K	6	100	0.3	wt	treatment	4.K6	0.3947	7	1
4	6.49	K7	0.5671	K	7	30	0.3	wt	treatment	4.K7	0.3242	7	0.952918234905764
4	6.49	K8	0.5533	K	8	30	0.3	wt	treatment	4.K8	0.2979	7	0.875614874085216
4	6.49	K9	0.5681	K	9	10	0.3	wt	treatment	4.K9	0.32	7	0.940573211504764
4	6.49	K10	0.5763	K	10	10	0.3	wt	treatment	4.K10	0.3306	7	0.971729699135859
4	6.49	K11	0.4484	K	11	3	0.3	wt	treatment	4.K11	0.2086	7	0.613136162249668
4	6.49	K12	0.4487	K	12	3	0.3	wt	treatment	4.K12	0.2175	7	0.639295854694644
4	6.49	K13	0.4146	K	13	1	0.3	wt	treatment	4.K13	0.1781	7	0.52348777802812
4	6.49	K14	0.4133	K	14	1	0.3	wt	treatment	4.K14	0.1709	7	0.502324880769263
4	6.49	K15	0.4285	K	15	0	0.3	wt	treatment	4.K15	0.1886	7	0.55435033653062
4	6.49	K16	0.436	K	16	0	0.3	wt	treatment	4.K16	0.1837	7	0.539947809229453
4	6.49	K17	0.6242	K	17	0	0	wt	growth	4.K17	0.3848	7	1
4	6.49	K18	0.6384	K	18	0	0	wt	growth	4.K18	0.3983	7	1
4	6.49	L1	0.3182	L	1	1000	0.3	wt	treatment	4.L1	0.06	7	0.176357477157143
4	6.49	L3	0.5193	L	3	300	0.3	wt	treatment	4.L3	0.2512	7	0.738349971031239
4	6.49	L5	0.5065	L	5	100	0.3	wt	treatment	4.L5	0.263	7	0.773033608205477
4	6.49	L7	0.5167	L	7	30	0.3	wt	treatment	4.L7	0.2804	7	0.824177276581049
4	6.49	L9	0.5033	L	9	10	0.3	wt	treatment	4.L9	0.266	7	0.781851482063335
4	6.49	L11	0.4056	L	11	3	0.3	wt	treatment	4.L11	0.1791	7	0.526427069314072
4	6.49	L13	0.3851	L	13	1	0.3	wt	treatment	4.L13	0.1537	7	0.451769070650882
4	6.49	L15	0.3984	L	15	0	0.3	wt	treatment	4.L15	0.159	7	0.467347314466429
4	6.49	L17	0.5349	L	17	0	0	wt	growth	4.L17	0.3017	7	0.886784180971835
4	6.49	M1	0.34	M	1	1000	0.1	wt	treatment	4.M1	0.06	7	0.176357477157143
4	6.49	M2	0.3071	M	2	1000	0.1	wt	treatment	4.M2	0.06	7	0.176357477157143
4	6.49	M3	0.5738	M	3	300	0.1	wt	treatment	4.M3	0.3033	7	0.891487047029359
4	6.49	M4	0.5836	M	4	300	0.1	wt	treatment	4.M4	0.3136	7	0.921761747274668
4	6.49	M5	0.6006	M	5	100	0.1	wt	treatment	4.M5	0.3464	7	1
4	6.49	M6	0.6094	M	6	100	0.1	wt	treatment	4.M6	0.3574	7	1
4	6.49	M7	0.5755	M	7	30	0.1	wt	treatment	4.M7	0.336	7	0.987601872080002
4	6.49	M8	0.6103	M	8	30	0.1	wt	treatment	4.M8	0.3463	7	1
4	6.49	M9	0.5664	M	9	10	0.1	wt	treatment	4.M9	0.3369	7	0.990247234237359
4	6.49	M10	0.5709	M	10	10	0.1	wt	treatment	4.M10	0.3248	7	0.954681809677335
4	6.49	M11	0.5483	M	11	3	0.1	wt	treatment	4.M11	0.3113	7	0.915001377316978
4	6.49	M12	0.5176	M	12	3	0.1	wt	treatment	4.M12	0.2898	7	0.851806614669001
4	6.49	M13	0.5734	M	13	1	0.1	wt	treatment	4.M13	0.3366	7	0.989365446851573
4	6.49	M14	0.5662	M	14	1	0.1	wt	treatment	4.M14	0.3269	7	0.960854321377835
4	6.49	M15	0.5755	M	15	0	0.1	wt	treatment	4.M15	0.337	7	0.990541163365954
4	6.49	M16	0.5944	M	16	0	0.1	wt	treatment	4.M16	0.3427	7	1
4	6.49	M17	0.5838	M	17	0	0	wt	growth	4.M17	0.3479	7	1
4	6.49	M18	0.6561	M	18	0	0	wt	growth	4.M18	0.395	7	1
4	6.49	N1	0.3138	N	1	1000	0.1	wt	treatment	4.N1	0.06	7	0.176357477157143
4	6.49	N3	0.5207	N	3	300	0.1	wt	treatment	4.N3	0.2514	7	0.73893782928843
4	6.49	N5	0.534	N	5	100	0.1	wt	treatment	4.N5	0.2903	7	0.853276260311978
4	6.49	N7	0.5302	N	7	30	0.1	wt	treatment	4.N7	0.2928	7	0.860624488526859
4	6.49	N9	0.5152	N	9	10	0.1	wt	treatment	4.N9	0.2741	7	0.805659741479549
4	6.49	N11	0.4893	N	11	3	0.1	wt	treatment	4.N11	0.2548	7	0.748931419660668
4	6.49	N13	0.5199	N	13	1	0.1	wt	treatment	4.N13	0.2919	7	0.857979126369502
4	6.49	N15	0.541	N	15	0	0.1	wt	treatment	4.N15	0.2986	7	0.877672377985383
4	6.49	N17	0.4933	N	17	0	0	wt	growth	4.N17	0.2483	7	0.729826026301978
4	6.49	O1	0.3291	O	1	1000	0	wt	treatment	4.O1	0.06	7	0.176357477157143
4	6.49	O2	0.3118	O	2	1000	0	wt	treatment	4.O2	0.06	7	0.176357477157143
4	6.49	O3	0.5777	O	3	300	0	wt	treatment	4.O3	0.3137	7	0.922055676403263
4	6.49	O4	0.5899	O	4	300	0	wt	treatment	4.O4	0.3187	7	0.936752132833025
4	6.49	O5	0.6036	O	5	100	0	wt	treatment	4.O5	0.3601	7	1
4	6.49	O6	0.639	O	6	100	0	wt	treatment	4.O6	0.3902	7	1
4	6.49	O7	0.6133	O	7	30	0	wt	treatment	4.O7	0.3677	7	1
4	6.49	O8	0.6045	O	8	30	0	wt	treatment	4.O8	0.3713	7	1
4	6.49	O9	0.5837	O	9	10	0	wt	treatment	4.O9	0.3471	7	1
4	6.49	O10	0.5914	O	10	10	0	wt	treatment	4.O10	0.3524	7	1
4	6.49	O11	0.5924	O	11	3	0	wt	treatment	4.O11	0.3526	7	1
4	6.49	O12	0.6066	O	12	3	0	wt	treatment	4.O12	0.3607	7	1
4	6.49	O13	0.5721	O	13	1	0	wt	treatment	4.O13	0.3354	7	0.98583829730843
4	6.49	O14	0.5654	O	14	1	0	wt	treatment	4.O14	0.3144	7	0.92411318030343
4	6.49	O15	0.5498	O	15	0	0	wt	growth	4.O15	0.3082	7	0.905889574330525
4	6.49	O16	0.5586	O	16	0	0	wt	growth	4.O16	0.3015	7	0.886196322714644
4	6.49	O17	0.5452	O	17	0	0	wt	growth	4.O17	0.3059	7	0.899129204372835
4	6.49	O18	0.6411	O	18	0	0	wt	growth	4.O18	0.3924	7	1
4	6.49	P1	0.3075	P	1	1000	0	wt	treatment	4.P1	0.06	7	0.176357477157143
4	6.49	P3	0.5334	P	3	300	0	wt	treatment	4.P3	0.2608	7	0.766567167376382
4	6.49	P5	0.5506	P	5	100	0	wt	treatment	4.P5	0.3121	7	0.91735281034574
4	6.49	P7	0.5538	P	7	30	0	wt	treatment	4.P7	0.3126	7	0.918822455988716
4	6.49	P9	0.5491	P	9	10	0	wt	treatment	4.P9	0.3136	7	0.921761747274668
4	6.49	P11	0.5326	P	11	3	0	wt	treatment	4.P11	0.2992	7	0.879435952756954
4	6.49	P13	0.5533	P	13	1	0	wt	treatment	4.P13	0.3116	7	0.915883164702764
4	6.49	P15	0.5549	P	15	0	0	wt	growth	4.P15	0.3154	7	0.927052471589383
4	6.49	P17	0.5607	P	17	0	0	wt	growth	4.P17	0.3167	7	0.930873550261121
