plt	time_h	well	raw_od	row	col	cucl2	nitroxoline	strain	cond	well_id	od	tp	fit
3	5.4	L9	0.3643	L	9	10	0.3	copA2	treatment	3.L9	0.1276	6	0.398426134045933
3	6.49	L9	0.3424	L	9	10	0.3	copA2	treatment	3.L9	0.1057	7	0.26412847207899
3	7.57	L9	0.3068	L	9	10	0.3	copA2	treatment	3.L9	0.0701	8	0.154917966215673
3	8.65	L9	0.2979	L	9	10	0.3	copA2	treatment	3.L9	0.0612	9	0.125459448957135
3	9.73	L9	0.303	L	9	10	0.3	copA2	treatment	3.L9	0.0663	10	0.132899389434766
3	10.81	L9	0.3031	L	9	10	0.3	copA2	treatment	3.L9	0.0664	11	0.133540358901507
3	11.89	L9	0.3097	L	9	10	0.3	copA2	treatment	3.L9	0.073	12	0.148657539172428
3	12.97	L9	0.3256	L	9	10	0.3	copA2	treatment	3.L9	0.0889	13	0.180577119431942
3	14.05	L9	0.3343	L	9	10	0.3	copA2	treatment	3.L9	0.0976	14	0.198477290948727
3	15.13	L9	0.3309	L	9	10	0.3	copA2	treatment	3.L9	0.0942	15	0.190741294472122
3	0	L11	0.218	L	11	3	0.3	copA2	treatment	3.L11	0.06	1	1
3	1.08	L11	0.2546	L	11	3	0.3	copA2	treatment	3.L11	0.06	2	0.970059183561154
3	2.16	L11	0.2242	L	11	3	0.3	copA2	treatment	3.L11	0.06	3	0.40602977810589
3	3.24	L11	0.2234	L	11	3	0.3	copA2	treatment	3.L11	0.06	4	0.507000887263207
3	4.32	L11	0.2228	L	11	3	0.3	copA2	treatment	3.L11	0.06	5	0.30498002945119
3	5.4	L11	0.2223	L	11	3	0.3	copA2	treatment	3.L11	0.06	6	0.187347711933824
3	6.49	L11	0.221	L	11	3	0.3	copA2	treatment	3.L11	0.06	7	0.149931015371233
3	7.57	L11	0.2211	L	11	3	0.3	copA2	treatment	3.L11	0.06	8	0.132597403322972
3	8.65	L11	0.2204	L	11	3	0.3	copA2	treatment	3.L11	0.06	9	0.122999459761897
3	9.73	L11	0.2204	L	11	3	0.3	copA2	treatment	3.L11	0.06	10	0.120270940664947
3	10.81	L11	0.2196	L	11	3	0.3	copA2	treatment	3.L11	0.06	11	0.120668999007386
3	11.89	L11	0.2206	L	11	3	0.3	copA2	treatment	3.L11	0.06	12	0.122184278771859
3	12.97	L11	0.2212	L	11	3	0.3	copA2	treatment	3.L11	0.06	13	0.121874321326395
3	14.05	L11	0.2211	L	11	3	0.3	copA2	treatment	3.L11	0.06	14	0.12201472804225
3	15.13	L11	0.221	L	11	3	0.3	copA2	treatment	3.L11	0.06	15	0.121491270364409
3	0	L13	0.2358	L	13	1	0.3	copA2	treatment	3.L13	0.06	1	1
3	1.08	L13	0.2466	L	13	1	0.3	copA2	treatment	3.L13	0.06	2	0.970059183561154
3	2.16	L13	0.243	L	13	1	0.3	copA2	treatment	3.L13	0.06	3	0.40602977810589
3	3.24	L13	0.2489	L	13	1	0.3	copA2	treatment	3.L13	0.06	4	0.507000887263207
3	4.32	L13	0.2503	L	13	1	0.3	copA2	treatment	3.L13	0.06	5	0.30498002945119
3	5.4	L13	0.2483	L	13	1	0.3	copA2	treatment	3.L13	0.06	6	0.187347711933824
3	6.49	L13	0.2454	L	13	1	0.3	copA2	treatment	3.L13	0.06	7	0.149931015371233
3	7.57	L13	0.2417	L	13	1	0.3	copA2	treatment	3.L13	0.06	8	0.132597403322972
3	8.65	L13	0.2403	L	13	1	0.3	copA2	treatment	3.L13	0.06	9	0.122999459761897
3	9.73	L13	0.2385	L	13	1	0.3	copA2	treatment	3.L13	0.06	10	0.120270940664947
3	10.81	L13	0.2382	L	13	1	0.3	copA2	treatment	3.L13	0.06	11	0.120668999007386
3	11.89	L13	0.2376	L	13	1	0.3	copA2	treatment	3.L13	0.06	12	0.122184278771859
3	12.97	L13	0.2373	L	13	1	0.3	copA2	treatment	3.L13	0.06	13	0.121874321326395
3	14.05	L13	0.2374	L	13	1	0.3	copA2	treatment	3.L13	0.06	14	0.12201472804225
3	15.13	L13	0.237	L	13	1	0.3	copA2	treatment	3.L13	0.06	15	0.121491270364409
3	0	L15	0.231	L	15	0	0.3	copA2	treatment	3.L15	0.06	1	1
3	1.08	L15	0.2457	L	15	0	0.3	copA2	treatment	3.L15	0.06	2	0.970059183561154
3	2.16	L15	0.3848	L	15	0	0.3	copA2	treatment	3.L15	0.1538	3	1
3	3.24	L15	0.2543	L	15	0	0.3	copA2	treatment	3.L15	0.06	4	0.507000887263207
3	4.32	L15	0.2573	L	15	0	0.3	copA2	treatment	3.L15	0.06	5	0.30498002945119
3	5.4	L15	0.2565	L	15	0	0.3	copA2	treatment	3.L15	0.06	6	0.187347711933824
3	6.49	L15	0.2546	L	15	0	0.3	copA2	treatment	3.L15	0.06	7	0.149931015371233
3	7.57	L15	0.252	L	15	0	0.3	copA2	treatment	3.L15	0.06	8	0.132597403322972
3	8.65	L15	0.2513	L	15	0	0.3	copA2	treatment	3.L15	0.06	9	0.122999459761897
3	9.73	L15	0.2514	L	15	0	0.3	copA2	treatment	3.L15	0.06	10	0.120270940664947
3	10.81	L15	0.2518	L	15	0	0.3	copA2	treatment	3.L15	0.06	11	0.120668999007386
3	11.89	L15	0.2526	L	15	0	0.3	copA2	treatment	3.L15	0.06	12	0.122184278771859
3	12.97	L15	0.2531	L	15	0	0.3	copA2	treatment	3.L15	0.06	13	0.121874321326395
3	14.05	L15	0.2541	L	15	0	0.3	copA2	treatment	3.L15	0.06	14	0.12201472804225
3	15.13	L15	0.2557	L	15	0	0.3	copA2	treatment	3.L15	0.06	15	0.121491270364409
3	0	L17	0.2242	L	17	0	0	copA2	growth	3.L17	0.06	1	1
3	1.08	L17	0.2345	L	17	0	0	copA2	growth	3.L17	0.06	2	0.970059183561154
3	2.16	L17	0.2352	L	17	0	0	copA2	growth	3.L17	0.06	3	0.40602977810589
3	3.24	L17	0.2803	L	17	0	0	copA2	growth	3.L17	0.06	4	0.507000887263207
3	4.32	L17	0.3623	L	17	0	0	copA2	growth	3.L17	0.1381	5	0.701962367786822
3	5.4	L17	0.4916	L	17	0	0	copA2	growth	3.L17	0.2674	6	0.834946302851743
3	6.49	L17	0.5828	L	17	0	0	copA2	growth	3.L17	0.3586	7	0.896087701868739
3	7.57	L17	0.6642	L	17	0	0	copA2	growth	3.L17	0.44	8	0.972380957701798
3	8.65	L17	0.719	L	17	0	0	copA2	growth	3.L17	0.4948	9	1
3	9.73	L17	0.7295	L	17	0	0	copA2	growth	3.L17	0.5053	10	1
3	10.81	L17	0.7264	L	17	0	0	copA2	growth	3.L17	0.5022	11	1
3	11.89	L17	0.7224	L	17	0	0	copA2	growth	3.L17	0.4982	12	1
3	12.97	L17	0.7198	L	17	0	0	copA2	growth	3.L17	0.4956	13	1
3	14.05	L17	0.7121	L	17	0	0	copA2	growth	3.L17	0.4879	14	0.992183096863565
3	15.13	L17	0.7249	L	17	0	0	copA2	growth	3.L17	0.5007	15	1
3	0	L19	0.2212	L	19	0	0	copA2	medium	3.L19	0.06	1	1
3	1.08	L19	0.2252	L	19	0	0	copA2	medium	3.L19	0.06	2	0.970059183561154
3	2.16	L19	0.2884	L	19	0	0	copA2	medium	3.L19	0.0672	3	0.454753351478597
3	3.24	L19	0.2332	L	19	0	0	copA2	medium	3.L19	0.06	4	0.507000887263207
3	4.32	L19	0.2312	L	19	0	0	copA2	medium	3.L19	0.06	5	0.30498002945119
3	5.4	L19	0.2322	L	19	0	0	copA2	medium	3.L19	0.06	6	0.187347711933824
3	6.49	L19	0.231	L	19	0	0	copA2	medium	3.L19	0.06	7	0.149931015371233
3	7.57	L19	0.2286	L	19	0	0	copA2	medium	3.L19	0.06	8	0.132597403322972
3	8.65	L19	0.2361	L	19	0	0	copA2	medium	3.L19	0.06	9	0.122999459761897
3	9.73	L19	0.2429	L	19	0	0	copA2	medium	3.L19	0.06	10	0.120270940664947
3	10.81	L19	0.2472	L	19	0	0	copA2	medium	3.L19	0.06	11	0.120668999007386
3	11.89	L19	0.2497	L	19	0	0	copA2	medium	3.L19	0.06	12	0.122184278771859
3	12.97	L19	0.2519	L	19	0	0	copA2	medium	3.L19	0.06	13	0.121874321326395
3	14.05	L19	0.2536	L	19	0	0	copA2	medium	3.L19	0.06	14	0.12201472804225
3	15.13	L19	0.253	L	19	0	0	copA2	medium	3.L19	0.06	15	0.121491270364409
3	0	M1	0.3091	M	1	1000	0.1	copA2	treatment	3.M1	0.06	1	1
3	1.08	M1	0.3146	M	1	1000	0.1	copA2	treatment	3.M1	0.06	2	0.970059183561154
3	2.16	M1	0.332	M	1	1000	0.1	copA2	treatment	3.M1	0.06	3	0.40602977810589
3	3.24	M1	0.3311	M	1	1000	0.1	copA2	treatment	3.M1	0.06	4	0.507000887263207
3	4.32	M1	0.332	M	1	1000	0.1	copA2	treatment	3.M1	0.06	5	0.30498002945119
3	5.4	M1	0.3284	M	1	1000	0.1	copA2	treatment	3.M1	0.06	6	0.187347711933824
3	6.49	M1	0.3253	M	1	1000	0.1	copA2	treatment	3.M1	0.06	7	0.149931015371233
3	7.57	M1	0.3235	M	1	1000	0.1	copA2	treatment	3.M1	0.06	8	0.132597403322972
3	8.65	M1	0.3212	M	1	1000	0.1	copA2	treatment	3.M1	0.06	9	0.122999459761897
3	9.73	M1	0.3203	M	1	1000	0.1	copA2	treatment	3.M1	0.06	10	0.120270940664947
3	10.81	M1	0.3187	M	1	1000	0.1	copA2	treatment	3.M1	0.06	11	0.120668999007386
3	11.89	M1	0.3183	M	1	1000	0.1	copA2	treatment	3.M1	0.06	12	0.122184278771859
3	12.97	M1	0.3167	M	1	1000	0.1	copA2	treatment	3.M1	0.06	13	0.121874321326395
3	14.05	M1	0.3161	M	1	1000	0.1	copA2	treatment	3.M1	0.06	14	0.12201472804225
3	15.13	M1	0.3154	M	1	1000	0.1	copA2	treatment	3.M1	0.06	15	0.121491270364409
3	0	M2	0.317	M	2	1000	0.1	copA2	treatment	3.M2	0.06	1	1
3	1.08	M2	0.3209	M	2	1000	0.1	copA2	treatment	3.M2	0.06	2	0.970059183561154
3	2.16	M2	0.3455	M	2	1000	0.1	copA2	treatment	3.M2	0.06	3	0.40602977810589
3	3.24	M2	0.3488	M	2	1000	0.1	copA2	treatment	3.M2	0.06	4	0.507000887263207
3	4.32	M2	0.3487	M	2	1000	0.1	copA2	treatment	3.M2	0.06	5	0.30498002945119
3	5.4	M2	0.3455	M	2	1000	0.1	copA2	treatment	3.M2	0.06	6	0.187347711933824
3	6.49	M2	0.3422	M	2	1000	0.1	copA2	treatment	3.M2	0.06	7	0.149931015371233
3	7.57	M2	0.3407	M	2	1000	0.1	copA2	treatment	3.M2	0.06	8	0.132597403322972
3	8.65	M2	0.3386	M	2	1000	0.1	copA2	treatment	3.M2	0.06	9	0.122999459761897
3	9.73	M2	0.336	M	2	1000	0.1	copA2	treatment	3.M2	0.06	10	0.120270940664947
3	10.81	M2	0.3349	M	2	1000	0.1	copA2	treatment	3.M2	0.06	11	0.120668999007386
3	11.89	M2	0.3343	M	2	1000	0.1	copA2	treatment	3.M2	0.06	12	0.122184278771859
3	12.97	M2	0.3331	M	2	1000	0.1	copA2	treatment	3.M2	0.06	13	0.121874321326395
3	14.05	M2	0.3309	M	2	1000	0.1	copA2	treatment	3.M2	0.06	14	0.12201472804225
3	15.13	M2	0.3301	M	2	1000	0.1	copA2	treatment	3.M2	0.06	15	0.121491270364409
3	0	M3	0.2793	M	3	300	0.1	copA2	treatment	3.M3	0.06	1	1
3	1.08	M3	0.2819	M	3	300	0.1	copA2	treatment	3.M3	0.06	2	0.970059183561154
3	2.16	M3	0.3048	M	3	300	0.1	copA2	treatment	3.M3	0.06	3	0.40602977810589
3	3.24	M3	0.3124	M	3	300	0.1	copA2	treatment	3.M3	0.06	4	0.507000887263207
3	4.32	M3	0.3161	M	3	300	0.1	copA2	treatment	3.M3	0.06	5	0.30498002945119
3	5.4	M3	0.3166	M	3	300	0.1	copA2	treatment	3.M3	0.06	6	0.187347711933824
3	6.49	M3	0.3187	M	3	300	0.1	copA2	treatment	3.M3	0.06	7	0.149931015371233
3	7.57	M3	0.3231	M	3	300	0.1	copA2	treatment	3.M3	0.06	8	0.132597403322972
3	8.65	M3	0.3263	M	3	300	0.1	copA2	treatment	3.M3	0.06	9	0.122999459761897
3	9.73	M3	0.3304	M	3	300	0.1	copA2	treatment	3.M3	0.06	10	0.120270940664947
3	10.81	M3	0.3348	M	3	300	0.1	copA2	treatment	3.M3	0.06	11	0.120668999007386
3	11.89	M3	0.3398	M	3	300	0.1	copA2	treatment	3.M3	0.0605	12	0.123202481094958
3	12.97	M3	0.3439	M	3	300	0.1	copA2	treatment	3.M3	0.0646	13	0.131218019294752
3	14.05	M3	0.3484	M	3	300	0.1	copA2	treatment	3.M3	0.0691	14	0.140520295128658
3	15.13	M3	0.3512	M	3	300	0.1	copA2	treatment	3.M3	0.0719	15	0.145587038986683
3	0	M4	0.2737	M	4	300	0.1	copA2	treatment	3.M4	0.06	1	1
3	1.08	M4	0.2781	M	4	300	0.1	copA2	treatment	3.M4	0.06	2	0.970059183561154
3	2.16	M4	0.2948	M	4	300	0.1	copA2	treatment	3.M4	0.06	3	0.40602977810589
3	3.24	M4	0.308	M	4	300	0.1	copA2	treatment	3.M4	0.06	4	0.507000887263207
3	4.32	M4	0.3115	M	4	300	0.1	copA2	treatment	3.M4	0.06	5	0.30498002945119
3	5.4	M4	0.3129	M	4	300	0.1	copA2	treatment	3.M4	0.06	6	0.187347711933824
3	6.49	M4	0.3158	M	4	300	0.1	copA2	treatment	3.M4	0.06	7	0.149931015371233
3	7.57	M4	0.32	M	4	300	0.1	copA2	treatment	3.M4	0.06	8	0.132597403322972
3	8.65	M4	0.3235	M	4	300	0.1	copA2	treatment	3.M4	0.06	9	0.122999459761897
3	9.73	M4	0.3282	M	4	300	0.1	copA2	treatment	3.M4	0.06	10	0.120270940664947
3	10.81	M4	0.3347	M	4	300	0.1	copA2	treatment	3.M4	0.061	11	0.122680148990842
3	11.89	M4	0.3407	M	4	300	0.1	copA2	treatment	3.M4	0.067	12	0.136439111295242
3	12.97	M4	0.3458	M	4	300	0.1	copA2	treatment	3.M4	0.0721	13	0.146452309460552
3	14.05	M4	0.3503	M	4	300	0.1	copA2	treatment	3.M4	0.0766	14	0.15577213613394
3	15.13	M4	0.3532	M	4	300	0.1	copA2	treatment	3.M4	0.0795	15	0.160975933232842
3	0	M5	0.2467	M	5	100	0.1	copA2	treatment	3.M5	0.06	1	1
3	1.08	M5	0.2597	M	5	100	0.1	copA2	treatment	3.M5	0.06	2	0.970059183561154
3	2.16	M5	0.2539	M	5	100	0.1	copA2	treatment	3.M5	0.06	3	0.40602977810589
3	3.24	M5	0.2814	M	5	100	0.1	copA2	treatment	3.M5	0.06	4	0.507000887263207
3	4.32	M5	0.3045	M	5	100	0.1	copA2	treatment	3.M5	0.06	5	0.30498002945119
3	5.4	M5	0.3364	M	5	100	0.1	copA2	treatment	3.M5	0.0897	6	0.280084829341067
3	6.49	M5	0.36	M	5	100	0.1	copA2	treatment	3.M5	0.1133	7	0.283119734026012
3	7.57	M5	0.3731	M	5	100	0.1	copA2	treatment	3.M5	0.1264	8	0.279338529667062
3	8.65	M5	0.3808	M	5	100	0.1	copA2	treatment	3.M5	0.1341	9	0.27490379256784
3	9.73	M5	0.3853	M	5	100	0.1	copA2	treatment	3.M5	0.1386	10	0.277825872936027
3	10.81	M5	0.3846	M	5	100	0.1	copA2	treatment	3.M5	0.1379	11	0.277337582718642
3	11.89	M5	0.3845	M	5	100	0.1	copA2	treatment	3.M5	0.1378	12	0.280616560246036
3	12.97	M5	0.3843	M	5	100	0.1	copA2	treatment	3.M5	0.1376	13	0.2794984435752
3	14.05	M5	0.3841	M	5	100	0.1	copA2	treatment	3.M5	0.1374	14	0.279413727216753
3	15.13	M5	0.3842	M	5	100	0.1	copA2	treatment	3.M5	0.1375	15	0.278417494585104
3	0	M6	0.248	M	6	100	0.1	copA2	treatment	3.M6	0.06	1	1
3	1.08	M6	0.2771	M	6	100	0.1	copA2	treatment	3.M6	0.06	2	0.970059183561154
3	2.16	M6	0.3748	M	6	100	0.1	copA2	treatment	3.M6	0.1268	3	0.858076264397114
3	3.24	M6	0.323	M	6	100	0.1	copA2	treatment	3.M6	0.075	4	0.633751109079009
3	4.32	M6	0.3386	M	6	100	0.1	copA2	treatment	3.M6	0.0906	5	0.460519844471297
3	5.4	M6	0.3877	M	6	100	0.1	copA2	treatment	3.M6	0.1397	6	0.436207922619254
3	6.49	M6	0.4033	M	6	100	0.1	copA2	treatment	3.M6	0.1553	7	0.388071444785876
3	7.57	M6	0.4133	M	6	100	0.1	copA2	treatment	3.M6	0.1653	8	0.365305846154789
3	8.65	M6	0.412	M	6	100	0.1	copA2	treatment	3.M6	0.164	9	0.336198523349185
3	9.73	M6	0.4203	M	6	100	0.1	copA2	treatment	3.M6	0.1723	10	0.345378051276173
3	10.81	M6	0.421	M	6	100	0.1	copA2	treatment	3.M6	0.173	11	0.347928947137963
3	11.89	M6	0.4247	M	6	100	0.1	copA2	treatment	3.M6	0.1767	12	0.359832700983124
3	12.97	M6	0.4366	M	6	100	0.1	copA2	treatment	3.M6	0.1886	13	0.383091616702636
3	14.05	M6	0.4313	M	6	100	0.1	copA2	treatment	3.M6	0.1833	14	0.372754994169075
3	15.13	M6	0.4382	M	6	100	0.1	copA2	treatment	3.M6	0.1902	15	0.385127327055176
3	0	M7	0.2339	M	7	30	0.1	copA2	treatment	3.M7	0.06	1	1
3	1.08	M7	0.2393	M	7	30	0.1	copA2	treatment	3.M7	0.06	2	0.970059183561154
3	2.16	M7	0.3758	M	7	30	0.1	copA2	treatment	3.M7	0.1419	3	0.96026042522043
3	3.24	M7	0.3056	M	7	30	0.1	copA2	treatment	3.M7	0.0717	4	0.605866060279532
3	4.32	M7	0.2837	M	7	30	0.1	copA2	treatment	3.M7	0.06	5	0.30498002945119
3	5.4	M7	0.2858	M	7	30	0.1	copA2	treatment	3.M7	0.06	6	0.187347711933824
3	6.49	M7	0.2743	M	7	30	0.1	copA2	treatment	3.M7	0.06	7	0.149931015371233
3	7.57	M7	0.2735	M	7	30	0.1	copA2	treatment	3.M7	0.06	8	0.132597403322972
3	8.65	M7	0.275	M	7	30	0.1	copA2	treatment	3.M7	0.06	9	0.122999459761897
3	9.73	M7	0.278	M	7	30	0.1	copA2	treatment	3.M7	0.06	10	0.120270940664947
3	10.81	M7	0.28	M	7	30	0.1	copA2	treatment	3.M7	0.06	11	0.120668999007386
3	11.89	M7	0.2823	M	7	30	0.1	copA2	treatment	3.M7	0.06	12	0.122184278771859
3	12.97	M7	0.2873	M	7	30	0.1	copA2	treatment	3.M7	0.06	13	0.121874321326395
3	14.05	M7	0.2887	M	7	30	0.1	copA2	treatment	3.M7	0.06	14	0.12201472804225
3	15.13	M7	0.2936	M	7	30	0.1	copA2	treatment	3.M7	0.06	15	0.121491270364409
3	0	M8	0.2333	M	8	30	0.1	copA2	treatment	3.M8	0.06	1	1
3	1.08	M8	0.2378	M	8	30	0.1	copA2	treatment	3.M8	0.06	2	0.970059183561154
3	2.16	M8	0.3734	M	8	30	0.1	copA2	treatment	3.M8	0.1401	3	0.948079531877253
3	3.24	M8	0.3018	M	8	30	0.1	copA2	treatment	3.M8	0.0685	4	0.578826012958828
3	4.32	M8	0.2486	M	8	30	0.1	copA2	treatment	3.M8	0.06	5	0.30498002945119
3	5.4	M8	0.2548	M	8	30	0.1	copA2	treatment	3.M8	0.06	6	0.187347711933824
3	6.49	M8	0.2642	M	8	30	0.1	copA2	treatment	3.M8	0.06	7	0.149931015371233
3	7.57	M8	0.2689	M	8	30	0.1	copA2	treatment	3.M8	0.06	8	0.132597403322972
3	8.65	M8	0.271	M	8	30	0.1	copA2	treatment	3.M8	0.06	9	0.122999459761897
3	9.73	M8	0.2715	M	8	30	0.1	copA2	treatment	3.M8	0.06	10	0.120270940664947
3	10.81	M8	0.2724	M	8	30	0.1	copA2	treatment	3.M8	0.06	11	0.120668999007386
3	11.89	M8	0.2759	M	8	30	0.1	copA2	treatment	3.M8	0.06	12	0.122184278771859
3	12.97	M8	0.2849	M	8	30	0.1	copA2	treatment	3.M8	0.06	13	0.121874321326395
3	14.05	M8	0.287	M	8	30	0.1	copA2	treatment	3.M8	0.06	14	0.12201472804225
3	15.13	M8	0.2875	M	8	30	0.1	copA2	treatment	3.M8	0.06	15	0.121491270364409
3	0	M9	0.2394	M	9	10	0.1	copA2	treatment	3.M9	0.06	1	1
3	1.08	M9	0.2475	M	9	10	0.1	copA2	treatment	3.M9	0.06	2	0.970059183561154
3	2.16	M9	0.4192	M	9	10	0.1	copA2	treatment	3.M9	0.1798	3	1
3	3.24	M9	0.3353	M	9	10	0.1	copA2	treatment	3.M9	0.0959	4	0.810356418142359
3	4.32	M9	0.3024	M	9	10	0.1	copA2	treatment	3.M9	0.063	5	0.320229030923749
3	5.4	M9	0.2847	M	9	10	0.1	copA2	treatment	3.M9	0.06	6	0.187347711933824
3	6.49	M9	0.265	M	9	10	0.1	copA2	treatment	3.M9	0.06	7	0.149931015371233
3	7.57	M9	0.2649	M	9	10	0.1	copA2	treatment	3.M9	0.06	8	0.132597403322972
3	8.65	M9	0.2656	M	9	10	0.1	copA2	treatment	3.M9	0.06	9	0.122999459761897
3	9.73	M9	0.2662	M	9	10	0.1	copA2	treatment	3.M9	0.06	10	0.120270940664947
3	10.81	M9	0.2655	M	9	10	0.1	copA2	treatment	3.M9	0.06	11	0.120668999007386
3	11.89	M9	0.2698	M	9	10	0.1	copA2	treatment	3.M9	0.06	12	0.122184278771859
3	12.97	M9	0.2723	M	9	10	0.1	copA2	treatment	3.M9	0.06	13	0.121874321326395
3	14.05	M9	0.2738	M	9	10	0.1	copA2	treatment	3.M9	0.06	14	0.12201472804225
3	15.13	M9	0.2742	M	9	10	0.1	copA2	treatment	3.M9	0.06	15	0.121491270364409
3	0	M10	0.2197	M	10	10	0.1	copA2	treatment	3.M10	0.06	1	1
3	1.08	M10	0.2337	M	10	10	0.1	copA2	treatment	3.M10	0.06	2	0.970059183561154
3	2.16	M10	0.462	M	10	10	0.1	copA2	treatment	3.M10	0.2423	3	1
3	3.24	M10	0.3845	M	10	10	0.1	copA2	treatment	3.M10	0.1648	4	1
3	4.32	M10	0.3602	M	10	10	0.1	copA2	treatment	3.M10	0.1405	5	0.714161568964869
3	5.4	M10	0.3503	M	10	10	0.1	copA2	treatment	3.M10	0.1306	6	0.407793519642624
3	6.49	M10	0.3134	M	10	10	0.1	copA2	treatment	3.M10	0.0937	7	0.234142269004743
3	7.57	M10	0.2822	M	10	10	0.1	copA2	treatment	3.M10	0.0625	8	0.138122295128096
3	8.65	M10	0.2846	M	10	10	0.1	copA2	treatment	3.M10	0.0649	9	0.133044415642452
3	9.73	M10	0.2959	M	10	10	0.1	copA2	treatment	3.M10	0.0762	10	0.152744094644483
3	10.81	M10	0.3076	M	10	10	0.1	copA2	treatment	3.M10	0.0879	11	0.17678008354582
3	11.89	M10	0.3248	M	10	10	0.1	copA2	treatment	3.M10	0.1051	12	0.214026128315373
3	12.97	M10	0.3352	M	10	10	0.1	copA2	treatment	3.M10	0.1155	13	0.234608068553311
3	14.05	M10	0.3524	M	10	10	0.1	copA2	treatment	3.M10	0.1327	14	0.269855906853444
3	15.13	M10	0.3445	M	10	10	0.1	copA2	treatment	3.M10	0.1248	15	0.25270184235797
3	0	M11	0.2266	M	11	3	0.1	copA2	treatment	3.M11	0.06	1	1
3	1.08	M11	0.263	M	11	3	0.1	copA2	treatment	3.M11	0.06	2	0.970059183561154
3	2.16	M11	0.504	M	11	3	0.1	copA2	treatment	3.M11	0.2774	3	1
3	3.24	M11	0.4391	M	11	3	0.1	copA2	treatment	3.M11	0.2125	4	1
3	4.32	M11	0.4179	M	11	3	0.1	copA2	treatment	3.M11	0.1913	5	0.97237799390021
3	5.4	M11	0.4205	M	11	3	0.1	copA2	treatment	3.M11	0.1939	6	0.605445355732808
3	6.49	M11	0.4206	M	11	3	0.1	copA2	treatment	3.M11	0.194	7	0.484776949700321
3	7.57	M11	0.4054	M	11	3	0.1	copA2	treatment	3.M11	0.1788	8	0.395140261902458
3	8.65	M11	0.3979	M	11	3	0.1	copA2	treatment	3.M11	0.1713	9	0.351163457620216
3	9.73	M11	0.3991	M	11	3	0.1	copA2	treatment	3.M11	0.1725	10	0.345778954411722
3	10.81	M11	0.4095	M	11	3	0.1	copA2	treatment	3.M11	0.1829	11	0.367839331974181
3	11.89	M11	0.4163	M	11	3	0.1	copA2	treatment	3.M11	0.1897	12	0.386305961383694
3	12.97	M11	0.4209	M	11	3	0.1	copA2	treatment	3.M11	0.1943	13	0.394669677228643
3	14.05	M11	0.437	M	11	3	0.1	copA2	treatment	3.M11	0.2104	14	0.427864979668158
3	15.13	M11	0.4301	M	11	3	0.1	copA2	treatment	3.M11	0.2035	15	0.412057891985953
3	0	M12	0.2258	M	12	3	0.1	copA2	treatment	3.M12	0.06	1	1
3	1.08	M12	0.2618	M	12	3	0.1	copA2	treatment	3.M12	0.06	2	0.970059183561154
3	2.16	M12	0.5125	M	12	3	0.1	copA2	treatment	3.M12	0.2867	3	1
3	3.24	M12	0.5363	M	12	3	0.1	copA2	treatment	3.M12	0.3105	4	1
3	4.32	M12	0.5581	M	12	3	0.1	copA2	treatment	3.M12	0.3323	5	1
3	5.4	M12	0.5631	M	12	3	0.1	copA2	treatment	3.M12	0.3373	6	1
3	6.49	M12	0.5653	M	12	3	0.1	copA2	treatment	3.M12	0.3395	7	0.848359661975563
3	7.57	M12	0.5503	M	12	3	0.1	copA2	treatment	3.M12	0.3245	8	0.717130956305076
3	8.65	M12	0.5175	M	12	3	0.1	copA2	treatment	3.M12	0.2917	9	0.597982373542422
3	9.73	M12	0.4776	M	12	3	0.1	copA2	treatment	3.M12	0.2518	10	0.504737047657227
3	10.81	M12	0.4415	M	12	3	0.1	copA2	treatment	3.M12	0.2157	11	0.433805051431552
3	11.89	M12	0.4075	M	12	3	0.1	copA2	treatment	3.M12	0.1817	12	0.370014724214112
3	12.97	M12	0.3947	M	12	3	0.1	copA2	treatment	3.M12	0.1689	13	0.343076214533803
3	14.05	M12	0.3867	M	12	3	0.1	copA2	treatment	3.M12	0.1609	14	0.327202829033301
3	15.13	M12	0.3792	M	12	3	0.1	copA2	treatment	3.M12	0.1534	15	0.310612681231672
3	0	M13	0.2423	M	13	1	0.1	copA2	treatment	3.M13	0.06	1	1
3	1.08	M13	0.2508	M	13	1	0.1	copA2	treatment	3.M13	0.06	2	0.970059183561154
3	2.16	M13	0.5132	M	13	1	0.1	copA2	treatment	3.M13	0.2709	3	1
3	3.24	M13	0.5028	M	13	1	0.1	copA2	treatment	3.M13	0.2605	4	1
3	4.32	M13	0.4958	M	13	1	0.1	copA2	treatment	3.M13	0.2535	5	1
3	5.4	M13	0.3744	M	13	1	0.1	copA2	treatment	3.M13	0.1321	6	0.412477212440969
3	6.49	M13	0.3894	M	13	1	0.1	copA2	treatment	3.M13	0.1471	7	0.367580872685141
3	7.57	M13	0.388	M	13	1	0.1	copA2	treatment	3.M13	0.1457	8	0.321990694402618
3	8.65	M13	0.4098	M	13	1	0.1	copA2	treatment	3.M13	0.1675	9	0.343373491835296
3	9.73	M13	0.436	M	13	1	0.1	copA2	treatment	3.M13	0.1937	10	0.388274686780004
3	10.81	M13	0.4418	M	13	1	0.1	copA2	treatment	3.M13	0.1995	11	0.401224421699558
3	11.89	M13	0.4529	M	13	1	0.1	copA2	treatment	3.M13	0.2106	12	0.428866818489225
3	12.97	M13	0.4862	M	13	1	0.1	copA2	treatment	3.M13	0.2439	13	0.495419116191797
