Comb	eps.med	eps.q1	eps.q3	iqr	fit.comb.med	type	cumeps_quartiles	Comb_id	drugv_flag_cb	fit_vert	drugh_flag_cb	fit_hzt	Time_h	Well	OD	Drug_h	Conc_h	Conch_flag	DRUGH_FLAG	Drug_v	DRUGV_FLAG	Conc_v	Concv_flag	Comb_flags	Well_letter	Well_number	Time_points	replicate	mean_1sttp	OD_no1st	meanODno1st	ODnorm_bug_rob	drugHf_drugVf_cb	fit_comb	exp_fit	bliss	cumBliss	ratio	source	fullname	cumepsquart_comb	comb_eps	Drugclass
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_2_3	0.692890403432503	MEM_2_3	0.0681175913205403	14.7833333333333	M19	0.2763	MEM	0.387	2	MEM_2	Nitroxoline	NX_2	0.731	2	MEM_2_NX_2	M	19	27	2_1	0.1984	0.0779	0.230483780997491	0.337984736552235	MEM_2_3_NX_2_3	0.337984736552235	0.0471980253309395	0.290786711221296	0.112	1.88888888888889	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_2_3	0.692890403432503	MEM_6_3	0.727600004105389	14.7833333333333	M20	0.312	MEM	0.0968	6	MEM_6	Nitroxoline	NX_2	0.731	2	MEM_6_NX_2	M	20	27	2_1	0.2001	0.1119	0.230483780997491	0.485500539412004	MEM_6_3_NX_2_3	0.485500539412004	0.504147060382074	-0.0186465209700699	0.112	7.55165289256198	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_2_3	0.692890403432503	MEM_3_3	0.190902803700877	14.7833333333333	M21	0.2846	MEM	0.225	3	MEM_3	Nitroxoline	NX_2	0.731	2	MEM_3_NX_2	M	21	27	2_1	0.195	0.0896	0.230483780997491	0.388747527536332	MEM_3_3_NX_2_3	0.388747527536332	0.132274720672697	0.256472806863635	0.112	3.24888888888889	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_2_3	0.692890403432503	MEM_7_3	0.782267625165186	14.7833333333333	M22	0.3176	MEM	0.0562	7	MEM_7	Nitroxoline	NX_2	0.731	2	MEM_7_NX_2	M	22	27	2_1	0.1964	0.1212	0.230483780997491	0.525850450194235	MEM_7_3_NX_2_3	0.525850450194235	0.542025730392892	-0.0161752801986567	0.112	13.0071174377224	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_2_3	0.692890403432503	MEM_4_3	0.46380703899145	14.7833333333333	M23	0.3006	MEM	0.1935	4	MEM_4	Nitroxoline	NX_2	0.731	2	MEM_4_NX_2	M	23	27	2_1	0.1974	0.1032	0.230483780997491	0.44775384868024	MEM_4_3_NX_2_3	0.44775384868024	0.32136744636162	0.126386402318619	0.112	3.77777777777778	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_1_3	0.0737579014298845	14.7833333333333	O17	0.2375	MEM	0.45	1	MEM_1	Nitroxoline	NX_1	0.85	1	MEM_1_NX_1	O	17	27	2_1	0.1983	0.0392	0.230483780997491	0.170077043297145	MEM_1_3_NX_1_3	0.170077043297145	0.0465619516115324	0.123515091685613	0.112	1.88888888888889	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_5_3	0.652540492650272	14.7833333333333	O18	0.3114	MEM	0.1125	5	MEM_5	Nitroxoline	NX_1	0.85	1	MEM_5_NX_1	O	18	27	2_1	0.2046	0.1068	0.230483780997491	0.463373168983039	MEM_5_3_NX_1_3	0.463373168983039	0.411936324845557	0.051436844137482	0.112	7.55555555555556	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_2_3	0.0681175913205403	14.7833333333333	O19	0.2686	MEM	0.387	2	MEM_2	Nitroxoline	NX_1	0.85	1	MEM_2_NX_1	O	19	27	2_1	0.2074	0.0612	0.230483780997491	0.265528445147584	MEM_2_3_NX_1_3	0.265528445147584	0.0430013317824152	0.222527113365169	0.112	2.19638242894057	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_6_3	0.727600004105389	14.7833333333333	O20	0.3235	MEM	0.0968	6	MEM_6	Nitroxoline	NX_1	0.85	1	MEM_6_NX_1	O	20	27	2_1	0.1966	0.1269	0.230483780997491	0.550581040673667	MEM_6_3_NX_1_3	0.550581040673667	0.459319957956116	0.0912610827175508	0.112	8.78099173553719	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_3_3	0.190902803700877	14.7833333333333	O21	0.2896	MEM	0.225	3	MEM_3	Nitroxoline	NX_1	0.85	1	MEM_3_NX_1	O	21	27	2_1	0.1876	0.102	0.230483780997491	0.442547408579307	MEM_3_3_NX_1_3	0.442547408579307	0.120513286523966	0.322034122055341	0.112	3.77777777777778	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_7_3	0.782267625165186	14.7833333333333	O22	0.3299	MEM	0.0562	7	MEM_7	Nitroxoline	NX_1	0.85	1	MEM_7_NX_1	O	22	27	2_1	0.2034	0.1265	0.230483780997491	0.548845560640023	MEM_7_3_NX_1_3	0.548845560640023	0.493830580915252	0.0550149797247706	0.112	15.1245551601423	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MEM_NX	0.0534460770046967	-0.0418303630350635	0.185177953634264	0.227008316669327	0.513194308175937	antagonism	0.185177953634264	3	NX_1_3	0.631280862238129	MEM_4_3	0.46380703899145	14.7833333333333	O23	0.3068	MEM	0.1935	4	MEM_4	Nitroxoline	NX_1	0.85	1	MEM_4_NX_1	O	23	27	2_1	0.1971	0.1097	0.230483780997491	0.47595539922696	MEM_4_3_NX_1_3	0.47595539922696	0.292792507486636	0.183162891740324	0.112	4.39276485788114	run220121	Meropenem	0.185	MEM_NX 0.185	Cell wall and outer membrane
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_1_4	1	14.7833333333333	D1	0.5535	MIN	0.1	1	MIN_1	Nitroxoline	NX_7	0.1357	7	MIN_1_NX_7	D	1	27	1_1	0.1914	0.3221	0.228900145564418	1	MIN_1_4_NX_7_4	1	1	0	0.05	1.357	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_2_4	1	14.7833333333333	D3	0.5301	MIN	0.086	2	MIN_2	Nitroxoline	NX_7	0.1357	7	MIN_2_NX_7	D	3	27	1_1	0.1965	0.2936	0.228900145564418	1	MIN_2_4_NX_7_4	1	1	0	0.05	1.57790697674419	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_3_4	1	14.7833333333333	D5	0.5668	MIN	0.05	3	MIN_3	Nitroxoline	NX_7	0.1357	7	MIN_3_NX_7	D	5	27	1_1	0.1746	0.3522	0.228900145564418	1	MIN_3_4_NX_7_4	1	1	0	0.05	2.714	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_4_4	1	14.7833333333333	D7	0.5725	MIN	0.043	4	MIN_4	Nitroxoline	NX_7	0.1357	7	MIN_4_NX_7	D	7	27	1_1	0.156	0.3765	0.228900145564418	1	MIN_4_4_NX_7_4	1	1	0	0.05	3.15581395348837	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_5_4	1	14.7833333333333	D9	0.5774	MIN	0.025	5	MIN_5	Nitroxoline	NX_7	0.1357	7	MIN_5_NX_7	D	9	27	1_1	0.1614	0.376	0.228900145564418	1	MIN_5_4_NX_7_4	1	1	0	0.05	5.428	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_6_4	1	14.7833333333333	D11	0.5658	MIN	0.0215	6	MIN_6	Nitroxoline	NX_7	0.1357	7	MIN_6_NX_7	D	11	27	1_1	0.1537	0.3721	0.228900145564418	1	MIN_6_4_NX_7_4	1	1	0	0.05	6.31162790697674	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_7_4	1	MIN_7_4	1	14.7833333333333	D13	0.5646	MIN	0.0125	7	MIN_7	Nitroxoline	NX_7	0.1357	7	MIN_7_NX_7	D	13	27	1_1	0.1594	0.3652	0.228900145564418	1	MIN_7_4_NX_7_4	1	1	0	0.05	10.856	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_1_4	1	14.7833333333333	F1	0.5177	MIN	0.1	1	MIN_1	Nitroxoline	NX_6	0.2548	6	MIN_1_NX_6	F	1	27	1_1	0.176	0.3017	0.228900145564418	1	MIN_1_4_NX_6_4	1	1	0	0.05	2.548	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_2_4	1	14.7833333333333	F3	0.4989	MIN	0.086	2	MIN_2	Nitroxoline	NX_6	0.2548	6	MIN_2_NX_6	F	3	27	1_1	0.1559	0.303	0.228900145564418	1	MIN_2_4_NX_6_4	1	1	0	0.05	2.96279069767442	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_3_4	1	14.7833333333333	F5	0.5397	MIN	0.05	3	MIN_3	Nitroxoline	NX_6	0.2548	6	MIN_3_NX_6	F	5	27	1_1	0.1596	0.3401	0.228900145564418	1	MIN_3_4_NX_6_4	1	1	0	0.05	5.096	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_4_4	1	14.7833333333333	F7	0.5104	MIN	0.043	4	MIN_4	Nitroxoline	NX_6	0.2548	6	MIN_4_NX_6	F	7	27	1_1	0.1698	0.3006	0.228900145564418	1	MIN_4_4_NX_6_4	1	1	0	0.05	5.92558139534884	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_5_4	1	14.7833333333333	F9	0.5032	MIN	0.025	5	MIN_5	Nitroxoline	NX_6	0.2548	6	MIN_5_NX_6	F	9	27	1_1	0.1592	0.304	0.228900145564418	1	MIN_5_4_NX_6_4	1	1	0	0.05	10.192	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_6_4	1	14.7833333333333	F11	0.5297	MIN	0.0215	6	MIN_6	Nitroxoline	NX_6	0.2548	6	MIN_6_NX_6	F	11	27	1_1	0.1735	0.3162	0.228900145564418	1	MIN_6_4_NX_6_4	1	1	0	0.05	11.8511627906977	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_6_4	1	MIN_7_4	1	14.7833333333333	F13	0.5278	MIN	0.0125	7	MIN_7	Nitroxoline	NX_6	0.2548	6	MIN_7_NX_6	F	13	27	1_1	0.1882	0.2996	0.228900145564418	1	MIN_7_4_NX_6_4	1	1	0	0.05	20.384	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_1_4	1	14.7833333333333	H1	0.4007	MIN	0.1	1	MIN_1	Nitroxoline	NX_5	0.3738	5	MIN_1_NX_5	H	1	27	1_1	0.1568	0.2039	0.228900145564418	0.890781434398948	MIN_1_4_NX_5_4	0.890781434398948	0.685014854898259	0.205766579500689	0.05	3.738	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_2_4	1	14.7833333333333	H3	0.4264	MIN	0.086	2	MIN_2	Nitroxoline	NX_5	0.3738	5	MIN_2_NX_5	H	3	27	1_1	0.1594	0.227	0.228900145564418	0.991698801415209	MIN_2_4_NX_5_4	0.991698801415209	0.685014854898259	0.30668394651695	0.05	4.34651162790698	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_3_4	1	14.7833333333333	H5	0.4037	MIN	0.05	3	MIN_3	Nitroxoline	NX_5	0.3738	5	MIN_3_NX_5	H	5	27	1_1	0.1501	0.2136	0.228900145564418	0.933157991111404	MIN_3_4_NX_5_4	0.933157991111404	0.685014854898259	0.248143136213145	0.05	7.476	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_4_4	1	14.7833333333333	H7	0.4034	MIN	0.043	4	MIN_4	Nitroxoline	NX_5	0.3738	5	MIN_4_NX_5	H	7	27	1_1	0.1542	0.2092	0.228900145564418	0.913935635489259	MIN_4_4_NX_5_4	0.913935635489259	0.685014854898259	0.228920780591	0.05	8.69302325581396	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_5_4	1	14.7833333333333	H9	0.413	MIN	0.025	5	MIN_5	Nitroxoline	NX_5	0.3738	5	MIN_5_NX_5	H	9	27	1_1	0.1521	0.2209	0.228900145564418	0.965049626575417	MIN_5_4_NX_5_4	0.965049626575417	0.685014854898259	0.280034771677158	0.05	14.952	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_6_4	1	14.7833333333333	H11	0.3864	MIN	0.0215	6	MIN_6	Nitroxoline	NX_5	0.3738	5	MIN_6_NX_5	H	11	27	1_1	0.18	0.1664	0.228900145564418	0.72695453989203	MIN_6_4_NX_5_4	0.72695453989203	0.685014854898259	0.041939684993771	0.05	17.3860465116279	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_5_4	0.685014854898259	MIN_7_4	1	14.7833333333333	H13	0.383	MIN	0.0125	7	MIN_7	Nitroxoline	NX_5	0.3738	5	MIN_7_NX_5	H	13	27	1_1	0.211	0.132	0.228900145564418	0.576670668664351	MIN_7_4_NX_5_4	0.576670668664351	0.685014854898259	-0.108344186233908	0.05	29.904	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_1_4	1	14.7833333333333	J1	0.3339	MIN	0.1	1	MIN_1	Nitroxoline	NX_4	0.4929	4	MIN_1_NX_4	J	1	27	1_1	0.1541	0.1398	0.228900145564418	0.61074666272179	MIN_1_4_NX_4_4	0.61074666272179	0.439492948997225	0.171253713724565	0.05	4.929	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_2_4	1	14.7833333333333	J3	0.3747	MIN	0.086	2	MIN_2	Nitroxoline	NX_4	0.4929	4	MIN_2_NX_4	J	3	27	1_1	0.1577	0.177	0.228900145564418	0.773262942072652	MIN_2_4_NX_4_4	0.773262942072652	0.439492948997225	0.333769993075427	0.05	5.73139534883721	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_3_4	1	14.7833333333333	J5	0.3439	MIN	0.05	3	MIN_3	Nitroxoline	NX_4	0.4929	4	MIN_3_NX_4	J	5	27	1_1	0.162	0.1419	0.228900145564418	0.619920968814177	MIN_3_4_NX_4_4	0.619920968814177	0.439492948997225	0.180428019816952	0.05	9.858	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_4_4	1	14.7833333333333	J7	0.3571	MIN	0.043	4	MIN_4	Nitroxoline	NX_4	0.4929	4	MIN_4_NX_4	J	7	27	1_1	0.1535	0.1636	0.228900145564418	0.714722131768847	MIN_4_4_NX_4_4	0.714722131768847	0.439492948997225	0.275229182771622	0.05	11.4627906976744	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_5_4	1	14.7833333333333	J9	0.3339	MIN	0.025	5	MIN_5	Nitroxoline	NX_4	0.4929	4	MIN_5_NX_4	J	9	27	1_1	0.1566	0.1373	0.228900145564418	0.599824869754662	MIN_5_4_NX_4_4	0.599824869754662	0.439492948997225	0.160331920757437	0.05	19.716	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_6_4	1	14.7833333333333	J11	0.3426	MIN	0.0215	6	MIN_6	Nitroxoline	NX_4	0.4929	4	MIN_6_NX_4	J	11	27	1_1	0.1577	0.1449	0.228900145564418	0.63302712037473	MIN_6_4_NX_4_4	0.63302712037473	0.439492948997225	0.193534171377506	0.05	22.9255813953488	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_4_4	0.439492948997225	MIN_7_4	1	14.7833333333333	J13	0.2934	MIN	0.0125	7	MIN_7	Nitroxoline	NX_4	0.4929	4	MIN_7_NX_4	J	13	27	1_1	0.1816	0.0718	0.228900145564418	0.313673894015912	MIN_7_4_NX_4_4	0.313673894015912	0.439492948997225	-0.125819054981313	0.05	39.432	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_1_4	1	14.7833333333333	L1	0.3085	MIN	0.1	1	MIN_1	Nitroxoline	NX_3	0.6119	3	MIN_1_NX_3	L	1	27	1_1	0.1521	0.1164	0.228900145564418	0.508518680549473	MIN_1_4_NX_3_4	0.508518680549473	0.44167730759065	0.0668413729588225	0.05	6.119	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_2_4	1	14.7833333333333	L3	0.3112	MIN	0.086	2	MIN_2	Nitroxoline	NX_3	0.6119	3	MIN_2_NX_3	L	3	27	1_1	0.1511	0.1201	0.228900145564418	0.524682934140822	MIN_2_4_NX_3_4	0.524682934140822	0.44167730759065	0.0830056265501716	0.05	7.11511627906977	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_3_4	1	14.7833333333333	L5	0.3193	MIN	0.05	3	MIN_3	Nitroxoline	NX_3	0.6119	3	MIN_3_NX_3	L	5	27	1_1	0.1523	0.127	0.228900145564418	0.554827082730095	MIN_3_4_NX_3_4	0.554827082730095	0.44167730759065	0.113149775139445	0.05	12.238	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_4_4	1	14.7833333333333	L7	0.3022	MIN	0.043	4	MIN_4	Nitroxoline	NX_3	0.6119	3	MIN_4_NX_3	L	7	27	1_1	0.1471	0.1151	0.228900145564418	0.502839348206566	MIN_4_4_NX_3_4	0.502839348206566	0.44167730759065	0.0611620406159159	0.05	14.2302325581395	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_5_4	1	14.7833333333333	L9	0.2997	MIN	0.025	5	MIN_5	Nitroxoline	NX_3	0.6119	3	MIN_5_NX_3	L	9	27	1_1	0.1464	0.1133	0.228900145564418	0.494975657270234	MIN_5_4_NX_3_4	0.494975657270234	0.44167730759065	0.0532983496795839	0.05	24.476	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_6_4	1	14.7833333333333	L11	0.2978	MIN	0.0215	6	MIN_6	Nitroxoline	NX_3	0.6119	3	MIN_6_NX_3	L	11	27	1_1	0.1451	0.1127	0.228900145564418	0.492354426958124	MIN_6_4_NX_3_4	0.492354426958124	0.44167730759065	0.0506771193674733	0.05	28.4604651162791	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_3_4	0.44167730759065	MIN_7_4	1	14.7833333333333	L13	0.303	MIN	0.0125	7	MIN_7	Nitroxoline	NX_3	0.6119	3	MIN_7_NX_3	L	13	27	1_1	0.1509	0.1121	0.228900145564418	0.489733196646013	MIN_7_4_NX_3_4	0.489733196646013	0.44167730759065	0.0480558890553626	0.05	48.952	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_2_4	0.365224756820756	MIN_1_4	1	14.7833333333333	N1	0.3006	MIN	0.1	1	MIN_1	Nitroxoline	NX_2	0.731	2	MIN_1_NX_2	N	1	27	1_1	0.1544	0.1062	0.228900145564418	0.463957765243591	MIN_1_4_NX_2_4	0.463957765243591	0.365224756820756	0.0987330084228357	0.05	7.31	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_2_4	0.365224756820756	MIN_2_4	1	14.7833333333333	N3	0.2812	MIN	0.086	2	MIN_2	Nitroxoline	NX_2	0.731	2	MIN_2_NX_2	N	3	27	1_1	0.1512	0.09	0.228900145564418	0.393184546816603	MIN_2_4_NX_2_4	0.393184546816603	0.365224756820756	0.0279597899958473	0.05	8.5	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_2_4	0.365224756820756	MIN_3_4	1	14.7833333333333	N5	0.2829	MIN	0.05	3	MIN_3	Nitroxoline	NX_2	0.731	2	MIN_3_NX_2	N	5	27	1_1	0.146	0.0969	0.228900145564418	0.423328695405876	MIN_3_4_NX_2_4	0.423328695405876	0.365224756820756	0.0581039385851201	0.05	14.62	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_2_4	0.365224756820756	MIN_4_4	1	14.7833333333333	N7	0.2978	MIN	0.043	4	MIN_4	Nitroxoline	NX_2	0.731	2	MIN_4_NX_2	N	7	27	1_1	0.154	0.1038	0.228900145564418	0.453472843995149	MIN_4_4_NX_2_4	0.453472843995149	0.365224756820756	0.088248087174393	0.05	17	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
MIN_NX	0.0325752161754606	0	0.0681519881148778	0.0681519881148778	0.686702875922169	neutral	0.0325752161754606	4	NX_2_4	0.365224756820756	MIN_5_4	1	14.7833333333333	N9	0.2821	MIN	0.025	5	MIN_5	Nitroxoline	NX_2	0.731	2	MIN_5_NX_2	N	9	27	1_1	0.147	0.0951	0.228900145564418	0.415465004469544	MIN_5_4_NX_2_4	0.415465004469544	0.365224756820756	0.050240247648788	0.05	29.24	run220120	Minocycline	0.033	MIN_NX 0.033	Protein synthesis
